"x","y","z","SVG_1","SVG_2","SVG_3","SVG_4","SVG_5","SVG_6","SVG_7","SVG_8","SVG_9","SVG_10"
7.15637697279453,2.47032851073891,1,1,2,17,20,4,26,19,5,8,6
2.90563158597797,7.58982594171539,1,12,10,22,1,5,6,0,2,4,50
3.20121399825439,5.38025448843837,1,1,25,9,6,13,26,12,12,11,12
8.33996794838458,9.46629671147093,1,4,31,27,9,89,5,8,4,4,18
8.04821077594534,3.77011291636154,1,5,6,34,22,7,13,4,15,8,4
1.07890132395551,6.569513192866,1,28,11,45,8,20,4,14,31,8,41
0.497568114195019,2.40520115243271,1,5,2,4,29,18,2,54,14,29,11
8.99913689075038,5.16865247348323,1,10,40,21,1,5,14,8,0,11,16
13.0006127948873,10.1556738158688,1,36,3,12,22,16,0,24,3,9,22
8.37329391296953,6.80608746036887,1,19,24,12,60,1,21,17,18,15,28
7.85261047212407,0.893234534189105,1,20,0,8,0,30,10,15,21,24,52
7.36438813479617,10.9836472198367,1,17,75,6,5,15,0,14,31,5,23
13.7913331342861,5.85650290129706,1,8,30,6,12,19,26,32,9,10,13
7.10698551265523,13.7342531871982,1,7,11,9,14,12,0,11,3,13,1
9.55903310142457,3.9603753820993,1,5,0,0,16,13,8,29,9,0,15
8.42157704709098,11.8703500931151,1,7,12,4,7,9,20,3,5,16,2
3.34416148858145,1.15134923206642,1,0,17,5,0,36,39,4,12,25,4
3.61432297341526,12.4104225081392,1,50,32,30,30,31,45,30,37,80,37
10.210334727075,6.60703023197129,1,8,29,9,7,20,3,2,18,2,0
6.33599163964391,1.52741348836571,1,7,55,17,7,12,21,8,11,12,15
2.45177475782111,4.66589178331196,1,8,17,17,2,4,8,17,7,13,7
10.4537757746875,11.7238319693133,1,7,3,20,13,24,9,28,26,10,8
1.4698269655928,3.87589778378606,1,8,9,5,28,27,15,3,0,1,0
12.103629286401,8.21849197987467,1,8,39,45,35,35,0,16,6,41,3
8.60502960346639,11.7142517762259,1,17,3,0,3,27,15,42,8,13,4
7.80023354385048,0.996156335808337,1,2,5,24,8,15,8,6,0,17,6
4.60288246674463,9.83890240686014,1,35,88,47,45,229,73,32,50,48,38
6.34384023630992,9.78354352107272,1,7,7,2,1,0,14,11,14,4,1
7.00617361674085,6.4954733341001,1,14,6,0,17,29,12,5,3,43,6
2.53212905582041,6.11703554634005,1,38,27,20,2,1,3,20,29,7,14
7.41482843924314,7.87047502864152,1,16,10,12,21,25,4,6,11,8,2
1.05386043991894,12.9987651687115,1,38,30,36,32,40,30,61,43,158,39
3.88858305709437,3.22652979940176,1,4,95,46,29,12,12,11,13,14,15
2.97779326932505,3.1053925617598,1,27,0,9,4,0,9,9,2,4,1
3.98706673365086,5.88302250625566,1,9,0,9,6,22,25,17,16,14,11
12.5313174412586,4.66929127974436,1,15,9,45,9,5,9,12,19,3,17
6.24729452654719,12.107305704616,1,0,40,19,6,3,4,17,1,10,12
10.9197884569876,2.48072350025177,1,9,3,39,14,7,18,9,6,32,1
12.3286664881743,6.9064622009173,1,33,16,3,21,30,1,34,5,6,11
5.78373893303797,6.01598713500425,1,10,26,16,7,0,28,0,26,12,17
0.893318727146834,7.89969380199909,1,2,29,5,4,23,10,40,5,17,8
4.69682488357648,9.18627241719514,1,16,28,11,9,11,18,11,0,1,6
10.1321632526815,13.6997568788938,1,17,0,83,13,2,20,2,7,79,4
4.72661466896534,3.25025607831776,1,3,22,15,29,12,1,9,18,22,4
8.82579771475866,3.37136234622449,1,3,6,14,7,22,8,18,18,10,16
11.7686037560925,11.1557051758282,1,3,7,3,6,14,31,18,14,7,3
11.9858433059417,11.6434040102176,1,6,2,16,22,13,14,4,6,0,8
5.47902993438765,1.58910789014772,1,5,9,37,9,2,3,1,1,3,8
5.32691439846531,13.4863682286814,1,19,7,8,21,13,5,7,25,28,46
12.5362359639257,2.06252059526742,1,18,3,26,0,5,6,10,3,29,23
9.02042068075389,2.01077719870955,1,4,31,24,9,5,4,8,4,14,0
10.375101082027,12.9532190929167,1,14,0,0,5,8,2,21,15,19,9
8.47424825141206,7.09849843615666,1,0,31,19,20,7,9,9,16,0,10
12.6431425609626,2.16791423875839,1,22,12,3,7,6,14,16,31,24,3
4.11222217138857,4.87622872972861,1,0,3,17,8,6,2,25,16,19,27
2.67764153843746,9.23749436112121,1,92,52,69,29,78,48,29,70,47,30
12.4103132062592,4.36481324210763,1,23,11,6,14,13,2,24,0,0,16
7.04675280023366,4.92202772991732,1,14,19,10,2,11,27,3,26,11,4
12.2788056023419,2.06983989663422,1,3,2,7,24,38,18,16,18,11,2
2.64871071418747,9.22428652690724,1,64,33,30,31,43,39,59,45,55,34
10.6134427334182,2.59097950300202,1,6,8,4,8,3,5,11,5,5,28
10.1429844973609,13.3612939165905,1,24,49,32,1,0,5,18,8,11,13
13.2121474561282,12.5698788883165,1,15,12,3,7,4,11,16,4,1,2
7.66705221822485,13.2117587616667,1,11,23,9,7,15,7,28,9,3,9
9.9644141481258,10.1316705173813,1,17,7,34,3,6,15,16,0,26,0
5.44467139756307,5.18499892298132,1,0,28,14,3,6,28,24,15,19,0
1.41222376655787,10.9342455635779,1,64,90,37,39,60,45,31,36,35,32
12.9822292402387,0.156093121040612,1,25,13,12,15,3,13,8,11,9,5
3.96525500435382,13.1643219706602,1,50,44,30,29,66,55,39,34,61,34
8.26802422339097,13.9124891669489,1,70,10,8,17,0,8,15,18,26,15
1.54504846921191,5.00368043268099,1,9,28,103,2,62,21,7,12,14,17
11.7670984496363,10.4668908887543,1,23,65,14,10,12,39,10,11,3,3
4.45149158220738,11.1007263334468,1,37,30,39,52,32,46,36,33,42,42
10.9599187178537,9.88202608935535,1,2,24,14,4,26,7,30,7,9,8
3.74511490296572,6.66155054233968,1,65,9,6,5,1,25,8,0,8,4
3.06103398837149,6.92516336403787,1,16,11,2,7,2,63,12,6,21,0
7.23515570955351,4.31273428304121,1,26,56,21,9,7,1,8,22,2,1
3.76530828839168,9.7301714476198,1,101,30,89,29,30,35,38,49,34,33
2.53635658277199,11.5191062786616,1,33,49,31,40,34,145,33,59,48,30
7.26006592484191,6.08604697044939,1,0,18,0,26,34,19,16,9,12,17
7.87896110117435,7.20625713933259,1,6,9,7,3,38,2,1,5,28,4
1.80819596257061,9.28215354727581,1,38,29,31,32,59,32,46,48,45,33
3.58914645621553,2.00433221133426,1,22,15,17,12,20,13,18,29,10,25
10.051093863789,4.8228235123679,1,9,4,3,5,1,18,5,6,1,16
13.4597391099669,5.68069015257061,1,21,56,38,15,4,2,32,21,42,10
1.4019718519412,1.1943540815264,1,19,13,3,20,0,67,16,0,20,20
10.6851176531054,13.0560069954954,1,32,37,3,0,34,15,0,2,25,17
13.2715289653279,11.7373769339174,1,8,33,81,0,20,1,3,9,33,24
11.4608856374398,12.3120661461726,1,16,0,67,7,42,10,34,24,13,26
4.31609262991697,13.0999745470472,1,7,3,7,42,0,2,7,12,1,29
9.09411244699731,1.01444886857644,1,23,16,5,5,2,10,6,4,3,17
13.3469763156027,5.30263216700405,1,0,5,7,42,10,23,29,16,24,20
11.2236278778873,11.1834036940709,2,17,3,17,10,4,13,9,48,14,13
10.3549844413064,0.816401496063918,2,9,25,3,2,8,16,14,20,37,11
0.730086187366396,8.72809993149713,2,9,13,4,21,88,4,12,1,0,6
6.7503740247339,4.99297969322652,2,16,1,23,25,0,20,38,0,14,7
12.8872497691773,8.23099105339497,2,29,23,24,8,17,8,15,1,0,33
0.581398004665971,12.7929849880747,2,36,29,63,54,47,34,34,35,59,34
4.11588518600911,2.79219056060538,2,14,32,28,4,23,4,5,22,0,4
7.01190682174638,5.16717073414475,2,17,2,13,25,6,45,6,13,9,27
8.53648509131745,9.39971658866853,2,18,3,6,10,11,12,27,21,20,5
3.69948669429868,10.7540237102658,2,51,32,38,41,33,54,39,35,45,42
5.92338053369895,7.31147586461157,2,12,0,4,6,12,2,17,9,8,13
5.13189062848687,11.5930502521805,2,20,34,18,24,20,5,15,28,3,17
13.1950745135546,7.37934672553092,2,14,2,36,7,7,2,11,17,40,18
1.73212991189212,7.02456755004823,2,9,3,13,9,15,13,18,10,11,10
0.980457509402186,5.87962647806853,2,30,6,2,178,12,19,6,11,0,7
13.500438531395,5.07217596564442,2,3,5,15,7,10,20,0,16,0,13
6.1951415152289,1.72800474381074,2,2,54,46,18,10,17,5,13,5,13
5.18381332419813,4.17426141258329,2,0,31,12,16,17,11,3,26,1,14
2.38341012177989,3.87347085634246,2,13,9,19,0,6,16,7,17,9,0
0.758666011504829,10.7831549788825,2,51,29,35,72,39,66,61,33,36,40
9.20959297008812,10.894538229797,2,18,14,5,17,18,7,2,26,4,15
8.09426683373749,2.01302192918956,2,44,4,5,6,4,5,5,6,2,17
13.8194246953353,7.21736610820517,2,14,16,37,18,43,9,20,14,9,11
8.45309362094849,8.36136679677293,2,17,14,25,7,29,0,8,42,49,10
0.909298862796277,7.08180233603343,2,8,2,10,8,9,6,3,40,23,30
2.26952714612707,5.40539486287162,2,19,9,6,7,18,22,13,0,20,18
6.65557088656351,5.96537341177464,2,24,9,61,31,5,5,0,8,3,13
0.027059686370194,0.164636285975575,2,2,9,6,2,23,13,7,16,2,28
6.18042800296098,12.8706447854638,2,30,9,28,4,16,26,10,28,6,10
3.65301632136106,1.11215570382774,2,24,10,21,1,13,9,9,11,13,0
13.1377924368717,7.10323956655338,2,5,5,2,36,101,2,43,22,9,6
10.0216659721918,11.4824026376009,2,5,7,12,37,16,14,3,6,17,12
2.28319669701159,8.3775358540006,2,68,55,31,42,37,33,32,59,31,32
6.66663225833327,5.93814936513081,2,17,18,22,4,14,9,27,17,36,15
9.66359412157908,7.83034378988668,2,3,10,10,8,25,10,28,29,2,24
6.45253251353279,11.0473226089962,2,13,31,3,14,4,2,9,27,8,1
13.3720543365926,2.3480136115104,2,0,16,10,4,11,0,9,23,12,37
9.9755617142655,13.5863242209889,2,11,0,2,0,47,3,5,18,8,21
5.56007106555626,6.62904337700456,2,15,2,14,9,22,17,21,22,6,13
1.64808856928721,13.0164048825391,2,54,44,63,36,30,47,37,47,40,44
3.36162782274187,12.6131497854367,2,39,51,32,48,55,69,50,34,38,36
12.0908279311843,10.5123506300151,2,12,14,47,8,10,10,9,13,7,20
6.10366962337866,9.47196281375363,2,29,36,33,39,37,51,31,41,41,79
6.9701527277939,9.07218824094161,2,1,16,50,7,43,14,6,12,20,7
9.68698740983382,1.02545617613941,2,6,3,14,16,11,3,20,17,25,25
10.6443859450519,5.92981785768643,2,0,13,24,29,7,16,10,6,7,15
2.17561711696908,7.43154109828174,2,33,5,16,31,13,12,18,32,53,4
11.8923993026838,13.19786667265,2,15,13,57,29,1,27,26,0,5,8
13.2554494664073,9.97114383149892,2,2,15,7,46,16,26,0,0,2,0
8.23786866525188,10.1428680568933,2,0,8,27,13,7,9,10,27,1,9
7.03151141386479,6.58180064801127,2,13,2,8,7,17,9,32,8,0,14
2.65691884793341,1.68395158136263,2,6,20,25,3,10,11,14,7,7,17
0.025716015137732,10.963367392309,2,63,29,36,51,51,48,53,92,118,41
12.2860928713344,6.13420355925336,2,14,3,0,0,0,7,19,10,4,22
1.87755872961134,6.04038371751085,2,33,6,7,17,20,13,19,13,9,4
0.318377138115466,0.384970305953175,2,17,19,4,19,3,22,0,35,34,13
13.1479138848372,2.05186580028385,2,19,16,25,8,8,12,21,15,1,35
4.10128211975098,5.9163322118111,2,7,7,8,26,17,0,39,15,8,10
2.30057204188779,10.7399204396643,2,35,134,30,30,31,40,32,44,34,29
5.58743578149006,0.0667302352376282,2,5,34,15,39,6,19,17,21,9,9
6.43405576935038,8.45033968100324,2,0,12,10,40,13,10,7,5,13,22
6.07643187977374,12.6780816474929,2,22,38,3,6,17,17,2,21,30,36
7.23813756927848,9.8932614470832,2,39,13,11,26,11,20,21,12,25,10
11.8474405370653,3.675520229619,2,7,5,23,12,8,7,13,25,5,0
0.772300009615719,11.9150670724921,2,54,32,45,68,68,39,50,29,39,61
7.75847885664552,4.67047721100971,2,0,14,28,10,7,25,23,4,41,18
9.63585332594812,8.09597974596545,2,15,4,9,23,9,0,31,9,1,13
9.21280575171113,6.05882382346317,2,7,11,30,34,11,0,9,8,42,0
9.28679815353826,0.722334522288293,2,5,7,1,22,16,5,7,0,7,8
6.61127883568406,10.2172460304573,2,3,34,5,27,3,23,32,14,3,7
13.5733943255618,7.67438580002636,2,39,41,6,0,0,0,1,0,21,21
5.63075887830928,10.5171077977866,2,44,62,33,38,30,33,32,53,29,48
11.8937294529751,0.710796305909753,2,5,1,18,19,22,6,2,10,11,3
10.5930287037045,10.0095269735903,2,7,72,13,27,11,0,55,0,6,21
7.45641707116738,4.16772239468992,2,4,3,30,16,9,43,5,10,23,19
12.2380952513777,3.9686809363775,2,0,0,28,20,24,18,23,26,3,11
6.5396116185002,11.6182797839865,2,8,3,0,14,20,35,33,0,17,1
0.113798375241458,1.20953525276855,2,2,6,50,44,8,3,14,27,9,6
10.1887380648404,0.597199665848166,2,6,2,18,15,2,5,9,27,7,12
10.032252702862,4.88237132458016,2,13,5,49,3,45,9,9,16,49,36
2.62396919447929,7.59270414197817,2,18,7,9,26,9,9,8,2,24,33
9.04494187561795,8.53245208924636,2,12,4,2,2,13,1,15,13,3,8
7.58770991768688,3.79920937865973,2,1,6,11,23,8,33,11,14,12,26
4.69449063716456,2.87323304777965,2,19,13,15,16,6,12,10,9,72,24
8.93072212487459,5.34285007603467,2,10,40,11,15,60,26,8,28,20,36
11.6088148937561,6.61581361526623,2,2,37,35,9,12,15,30,20,18,14
9.92565277824178,11.6972512984648,2,0,4,29,4,61,13,7,0,18,20
4.87970491219312,1.70060094818473,2,12,0,35,37,5,21,6,11,3,2
1.79659024905413,9.46131374919787,2,41,38,83,36,48,38,65,31,44,32
5.43309884425253,6.95359307900071,2,1,22,12,3,33,27,153,19,21,9
12.9944856767543,12.6313284691423,2,2,4,28,10,8,22,4,1,33,3
11.261470798403,7.71769553562626,2,17,27,8,22,6,24,31,18,15,9
10.6217552991584,1.79990547103807,2,6,16,0,6,29,19,30,4,11,11
13.401498444844,6.18813699949533,2,7,16,19,35,19,13,16,19,8,5
13.9147943016142,2.69216774916276,2,5,21,14,42,0,37,4,20,34,1
8.49017392517999,6.08860870962963,2,28,13,11,23,9,11,5,50,26,1
0.411280316766351,3.15186764160171,2,16,5,24,40,32,2,3,5,3,13
4.71023501036689,13.455347949639,2,22,13,12,39,6,3,5,0,1,6
3.88721321430057,6.27798451064155,2,10,23,0,19,54,4,8,97,1,9
1.64076570188627,10.8800297938287,2,29,263,32,37,75,45,85,33,44,41
0.60505562601611,2.21507684281096,2,30,18,8,1,25,17,41,16,9,12
5.18433699989691,12.1353201558813,2,33,20,16,8,19,8,17,7,1,32
4.71629632310942,2.88603848079219,2,14,1,3,7,4,7,0,20,18,9
2.43113574851304,2.4912955625914,2,3,16,12,0,3,15,22,1,23,5
8.70482591306791,2.30847604898736,2,12,42,21,22,28,19,9,13,0,1
5.56981078488752,7.9137656823732,2,18,11,0,25,1,16,22,2,14,20
13.3794607613236,10.1805342957377,2,15,2,10,3,25,18,19,12,17,13
9.14689220348373,12.2628658469766,2,1,15,8,6,7,0,9,2,21,27
4.60241203382611,9.9179413728416,2,90,37,67,51,40,43,29,30,34,32
2.76005398901179,6.68448495306075,2,0,11,32,12,6,17,27,7,1,7
1.61479254765436,11.4839199101552,2,74,36,32,61,38,29,31,48,30,32
13.9435167019255,0.232570950873196,2,32,18,7,0,44,23,7,14,119,1
5.30987415323034,13.9455554173328,2,5,9,9,8,9,5,23,5,12,12
7.86783329816535,8.88852770067751,2,15,4,22,12,12,9,13,20,4,24
10.2580522471108,5.99865533225238,2,1,16,50,30,14,18,12,29,4,45
12.1912777409889,0.397501059807837,2,4,12,7,8,30,17,19,8,23,16
8.01038363529369,10.546657808125,2,7,13,4,12,16,14,6,43,20,19
0.154504993930459,2.92087565502152,2,23,0,20,20,14,8,6,67,7,1
12.6884136577137,13.9923756723292,2,10,32,5,11,5,4,13,15,15,20
10.7891508415341,12.7014887044206,2,7,12,10,0,25,12,3,4,0,26
5.35506472736597,9.97451044479385,2,47,53,29,33,41,55,29,29,34,89
1.31664244411513,10.233060374856,2,35,33,43,30,70,53,91,29,68,37
0.695150174666196,6.61483089579269,2,18,8,18,4,19,2,6,20,22,2
11.4962724535726,12.0751496176235,2,40,4,8,15,26,35,33,12,12,25
11.6105402610265,2.3158117136918,2,5,5,25,18,10,32,19,13,10,11
9.16626026062295,8.68599095847458,2,29,0,3,33,8,4,7,2,9,32
1.85958938254043,4.09263952961192,2,36,70,16,1,4,7,6,4,18,15
4.78533861646429,6.38598427316174,2,0,16,0,9,28,35,49,39,18,9
10.2392021059059,0.638948925770819,2,0,12,11,50,61,14,3,19,9,26
12.7020798251033,2.48726452933624,2,14,7,8,1,18,5,28,36,0,16
9.74675799161196,0.811048950534314,2,0,13,0,21,33,27,0,18,0,5
3.3821091116406,13.2217432693578,2,19,22,10,9,21,26,6,15,11,19
9.0175012005493,4.79840864008293,2,0,5,3,3,34,10,2,1,7,19
3.93050299119204,7.25130798947066,2,6,41,17,3,28,24,10,13,26,14
13.4069112902507,8.75343469390646,2,19,5,17,5,11,4,11,0,34,16
2.21754339430481,3.32170795137063,2,14,13,56,10,11,3,17,13,8,3
5.85674588382244,7.22573480149731,2,4,5,1,3,20,6,0,31,7,33
3.52813716325909,11.2915855883621,2,63,55,29,34,32,46,34,34,46,32
1.32146374834701,4.87570628290996,2,4,1,15,7,24,7,17,14,18,18
11.5880487752147,12.0216243416071,2,23,3,29,6,4,41,8,15,8,1
7.35427705245093,0.482142656575888,2,18,40,1,14,15,9,31,12,2,48
9.3484667846933,13.5939600421116,2,7,26,53,11,9,0,16,24,18,10
5.71588863711804,10.4315419071354,2,39,30,41,42,41,97,63,29,47,91
11.7962586474605,3.82557338522747,2,7,15,16,7,8,11,22,5,31,15
10.3222765512764,9.4794854214415,2,13,0,2,1,5,28,14,12,14,0
4.87514161411673,4.87126455269754,2,30,9,14,4,30,5,9,2,4,10
13.2851344840601,13.258287302684,2,1,10,11,22,5,22,3,3,5,9
9.05350865982473,4.74073284910992,2,19,14,79,2,9,7,21,4,5,16
0.49388873623684,0.443984855897725,2,4,17,10,20,12,20,51,31,3,15
8.35027837986127,4.95020116632804,2,0,1,87,16,1,12,17,13,1,15
